,title,description,link,published
328,MENTOR LISA IS COMING เมนเทอร์ลิซ่าพร้อมแล้ว คุณพร้อมหรือยัง ?,รอบเปิดตัว วันที่17ก.พ.เวลา1ทุ่ม(ไทย) [WEIBO] 210216 — 爱奇艺青春有你 updated with Lisa: ลิซ่า ในรายการYouthwithyou3 https://t.co/NoDcMaYonM?amp=1 Download: http://bit.ly/3qRePG3 Watch: https://bit.ly/2Yf73,https://pantip.com/topic/40524086,"Tue, 16 Feb 2021 11:39:35 +0700"
329,เราเที่ยวด้วยกัน,รบกวนสอบถามค่ะ การคืนเงินตั๋วเครื่องบิน 5 วันก่อนหลัง เช็คอินโรงแรม นับวันอย่างไรคะ ขอบคุณค่ะ,https://pantip.com/topic/40524085,"Tue, 16 Feb 2021 11:38:51 +0700"
330,ทำไมกลุ่ม 3 ที่ได้รับสิทธิ์เราชนะแล้ว แต่ไม่สามารถยืนยันตัวตนผ่าน g wallet ได้สักที มันให้ลงแล้วลงซ้ำอยู่เรื่อยๆ,คือ ตอนนี้ถึงขั้นตอนยืรยันตัวตนใน g wallet ก็จะไห้ถ่ายบัตร ปชช ส่งเลข otp และขั้นตอนสุดท้ายคือ แสกนใบหน้า ซึ่งทำเสร็จทุดขั้นตอนแล้ว มันก็ขึ้นว่า ให้รอการตรวจสอบ ... พอผ่านไปสักพัก ก็เปิดเข้า gwallet ใ,https://pantip.com/topic/40524091,"Tue, 16 Feb 2021 11:40:51 +0700"
331,ขอHow to จีบรุ่นพี่ที่หยิ่งๆหน่อยค่ะ,คือบังเอิญเจอพี่เขาที่ห้าง เเล้วปิ๊งตั้งเเต่เเรกเห็นเลย ตอนนี้ได้ไอจีเขามาเเล้วเเต่เขาก็ไม่ได้ติดตามไอจีเรากลับด้วย ฮือTT เขามีความโตเป็นผู้ใหญ่มากค่ะ หยิ่งกับคนที่ไม่รู้จัก เราไม่รู้จะเขาหาเขายังไงเล,https://pantip.com/topic/40524090,"Tue, 16 Feb 2021 11:40:46 +0700"
332,ผีแดงต้องทนกับอันดับในลีค ไปอีกนานแค่ไหนคะ,ตอนนี้โดนสามล้อนำไปแล้วหลายคะแนน และยังแข่งมากกว่าเขาอีก1นัด ที่หนึ่งในฝันยังไม่เป็นจริงเสียที หลายปีนี้หงส์แดง สามล้อ หอยต่างคว้าแชมป์กันรัวๆ กี่เดือนกี่ปีที่ต้องเห็นทีมอื่นคว้าแชมป์,https://pantip.com/topic/40524139,"Tue, 16 Feb 2021 12:01:16 +0700"
333,Scbs ลงทุน robo advisor ลงทุนไปตัดเงินได้ แต่พอจะถอนเงินกลับถอนไม่เข้าไม่ได้ ติดต่อใครก็ไม่ได้ เสียความรู้สึก,ถ้าใครลงทุนใน robo advisor อยู่อยากจะให้ตัดสินใจกันดีๆ นะครับ ขอแชร์เคสของตัวเอง ทำการกดถอนเงินไปตั้งแต่วันที่ 6 กุมภาพันธ์ 2564 ตอนนี้ยังได้รับเงินไม่ครบเลย เคยฟล็คติดต่อเจ้าหน้าที่ได้ครั้งนึงผ่านช่อ,https://pantip.com/topic/40524093,"Tue, 16 Feb 2021 11:42:40 +0700"
334,เดียวจะมีกระทู้แบนกาแฟ และบริการต่างๆ ทยอยออกมา,เชื่อว่าเดียวจะมีเม่าเริ่มตั้งกระทู้ บ่นจะเลิกกินกาแฟ และเลิกใช้บริการเกี่ยวกับ OR ปล.ผมสั่ง Grab กินประจำทุกวัน เพราะแถวบ้านมีสาขานี้เปิดขายแต่เช้าร้านเดียว,https://pantip.com/topic/40524092,"Tue, 16 Feb 2021 11:41:30 +0700"
335,หุ้น OR วันนี้จะฟลอร์มั้ยคับ  กลัวมั๊ก  มั๊กเลยครัชเป็นมือใหม่   ?,จริงเหรอคับที่นวค.กับเซียน บอกว่าราคาพื้นถัน ไม่เกิน 25 บาท แบบนี้ไม่เหลือเลยนะ อ๊าก.....กาแฟโครตขม ใครมันชงฟะ 5555 ปล. สังเกตเห็นมู้ OR จางไปเยอะเลย ผมเลยเสียสละให้ 1 มู้คับ,https://pantip.com/topic/40524094,"Tue, 16 Feb 2021 11:43:18 +0700"
336,หาซื้อใบบัวบกได้ที่ไหนค่ะ อยู่พระประแดง สมุทรปราการค่ะ,หาซื้อใบบัวบกได้ที่ไหนค่ะ อยู่พระประแดง สมุทรปราการค่ะ,https://pantip.com/topic/40524095,"Tue, 16 Feb 2021 11:43:30 +0700"
337,STGT ประกาศงบปี 63 วันนี้ คาดกำไร 1.4 หมื่นลบ. โต 21 เท่า!,https://www.kaohoon.com/content/422815,https://pantip.com/topic/40524096,"Tue, 16 Feb 2021 11:44:21 +0700"
338,ผมโดนคดียักยอกทรัพย์ มีทางแก้ไขยังไงครับ,ทางบริษัท มีการตรวจรับสต็อก พบสินค้าหาย ผมรับผิดกับบริษัท ว่านำเงินมาใช่ส่วนนึง แต่ทางบริษัทไม่เชื่อ คิดว่าทั้งหมด ผมเอาไป ทำอย่างไรดีครับ จำนวนผมน่ำไปแค่หลัก หมื่น สินค้าหายหลักแสน เดือนนึงผมทำงาน 20,https://pantip.com/topic/40524098,"Tue, 16 Feb 2021 11:44:27 +0700"
339,การสอบเข้าม.4,ขอถามหน่อยนะคะ การสอบเข้าม 4 ข้อสอบจะมีแค่ข้อกาหรือว่ามีข้อเขียนด้วยคะ หรือว่าแล้วแต่โรงเรียนเขาจะออกมาคะ,https://pantip.com/topic/40524097,"Tue, 16 Feb 2021 11:44:22 +0700"
340,เราใจกว้างยอมรับอดีตของแฟนได้ทุกอย่างแต่เหมือนโดนผลักออกมาไม่ให้รับรู้หรือยุ่งเกี่ยว,สวัสดีค่ะทุกคนตอนนี้เราอึดอัดและลำบากใจมากเราคบกับแฟนมาได้เดือนนี้ก็ครบ1ปี5เดือนแฟนเราอายุเยอะกว่าเรา4ปีเคยมีครอบครัวมาแล้ว เขามีลูกสาวด้วยกัน1คนพอลูกได้2ปีกว่าเขาก็เลิกกันด้วยปัญหาอะไรเราก็ไม่ทราบแล้,https://pantip.com/topic/40524099,"Tue, 16 Feb 2021 11:44:29 +0700"
341,ยิ่งมองยิ่งชอบติดที่เค้าสูบบุหรี,,https://pantip.com/topic/40524100,"Tue, 16 Feb 2021 11:44:53 +0700"
342,มีปัญหากับการใช้งาน AIS รายเดือนโปรโมชั่น One plan กับ IPhone 12 Pro Max,เป็นกระทู้แรกของผม ผมจะเล่าตั้งแต่ต้นเลยนะครับ อาจจะยาวหน่อย ผมได้ทำการจองเครื่อง IPhone 12 Pro Max 128GB กับทาง AIS รับเครื่องและเลือกโปรวันที่ 27 พฤศจิกายน 2563 การจองเครื่อง จ่ายมัดจำ รอรับเครื่อง,https://pantip.com/topic/40524101,"Tue, 16 Feb 2021 11:44:56 +0700"
343,ยังมีคนเชื่อว่าม็อบสามกีบสันติอหิงสา​อยู่อีกหรอ,เราว่าใครๆที่มีความคิดก็มองออก​ ถ้าไม่เข้าข้างและถือหางจนหน้ามืดตามัวอยู่ใต้ตมจริงๆ​,https://pantip.com/topic/40524103,"Tue, 16 Feb 2021 11:45:22 +0700"
344,ถามเรื่องเวียดนามใช้ภาษี Anti damping น้ำตาลไทยหน่อยครับ,ที่มาที่ไปมันเป็นอย่างไร แล้วไทยทำจริงไหม,https://pantip.com/topic/40524102,"Tue, 16 Feb 2021 11:45:00 +0700"
345,“ไมค์-มุก” คู่จิ้นรีเทิร์น ฟินครบรส “คู่แค้นแสนรัก”,ต้อนรับเดือนแห่งความรัก ช่อง 7HD เสิร์ฟละครโรแมนติกฟีลกู้ด ดูสบาย อารมณ์ดี “คู่แค้นแสนรัก” จากประพันธ์ของ เทพิตา บทโทรทัศน์โดย ปณธี กำกับการแสดงโดย ภูมิภัทร สังวาลย์วรกุล การันตีผลงานความสนุกคุณภาพจาก,https://pantip.com/topic/40524107,"Tue, 16 Feb 2021 11:46:29 +0700"
346,สัญญาณwifiไอโฟน,ขอสอบถามหน่อยครับiphone6s plus สัญญาณwifiอ่อนแล้วก็สัญญาณไม่ถึงต้องทำยังไงครับแต่อีกเครื่อง6plusเล่นได้ปกติครับ,https://pantip.com/topic/40524106,"Tue, 16 Feb 2021 11:46:20 +0700"
347,ใกล้จบม.5 แต่เริ่มไม่ไหวแล้ว,"ตอนนี้เครียดมากค่ะ ใกล้จบม.5แล้วแต่0,ร น่าจะติดเยอะอยู่ปีนี้ อยากออกมากๆใจมันไม่สู้แล้ว ขาดเรียนบ่อยจนไม่ค่อยมีเพื่อน เรียนก็ไม่ค่อยจะรู้เรื่อง ไปให้ได้เช็คชื่อเฉยๆ อีก1ปีก็จะจบม.6 แต่สภาพแวดล้อมคือไม",https://pantip.com/topic/40524105,"Tue, 16 Feb 2021 11:45:54 +0700"
348,เปลี่ยนขนาดเหล็กเสริมคาน,สวัสดี​ครับ​ รบกวนขอคำ​ปรึกษาครับ อยากทราบว่าเหล็กเสริมคานในแบบ B​ รับน้ำหนักได้เท่าแบบ A ไหมครับ เหตุผล​ที่ต้องเปลี่ยนขนาดเหล็กเสริม​ เพราะผม​ซื้อเหล็ก​ DB 12​ มาเยอะเกินไปครับ ส่วนเหตุผลที่ถามเช่นนี,https://pantip.com/topic/40524104,"Tue, 16 Feb 2021 11:45:49 +0700"
349,เครดิตภาษีกับมุมมองต่อหุ้นปันผลที่เปลี่ยนไป,นับเป็นเรื่องเซอร์ไพร์อีกครั้งในชีวิต หลังจากเมื่อ 10 ปีก่อน ผมก็ตกใจกับวิธีคิดดอกเบี้ยบัตรเครดิตของธนาคารมาแล้ว ใครยังไม่เข้าใจเรื่อง เครดิตภาษี ไปอ่านได้ที่บทความนี้ https://www.itax.in.th/pedia/%E0,https://pantip.com/topic/40524110,"Tue, 16 Feb 2021 11:46:50 +0700"
350,สอบถามการ Hold Ticket ของสายการบิน Vietjetair,ตามหัวข้อเลยค่ะ พอดีจองตั๋วไป-กลับ กรุงเทพฯ สุราษ แต่ไม่สะดวกเดินทางแล้ว (จองผ่าน Traveloka) อยากรู้ว่าเก็บ Hold Ticket เก็บตํ๋วไว้ใช้ในครั้งถัดไปได้รึเปล่า หรือมีเงื่อนไขข้อกำหนดอะไรมั้ย ต้องติดต่อ T,https://pantip.com/topic/40524109,"Tue, 16 Feb 2021 11:46:46 +0700"
351,อยากสอบถามเพิ่มวงเงินยูเมะพลัสค่ะ,อยากสอบถามค่ะพอดียื่นเรื่องเพิ่มวงเงินยูเมะพลัสผ่านทางอีเมล์ค่ะอยากจะทราบว่าจะแจ้งผลให้ทราบทางไหนคะรอผลประมาณกี่วันคะขอบคุณค่ะ,https://pantip.com/topic/40524112,"Tue, 16 Feb 2021 11:47:11 +0700"
352,ไปเขาใหญ่ขึ้นทางไหนใกล้สุดคับ บ้านยุ่พระราม5คีบ,อยากทราบว่าไปทาวไหนใกล้สุดคับพอดีมีเวลาเที่ยวน้อย คับอิอิ,https://pantip.com/topic/40524111,"Tue, 16 Feb 2021 11:46:53 +0700"
353,ตามหากระทู้ออกจากงานเดินทางด้วยมอเตอร์ไซค์ เป้าหมาย1ปี,หลายปีก่อนเคยเป็นกระทู้แนะนำต่อเนื่องหลายกระทู้เลย จำได้ว่าเจ้าของกระทู้ออกจากงานแล้วออกเดินทางด้วยมอเตอร์ไซค์โดยมีเป้าหมายจะเดินทางทั่วประเทศใน1ปี แวะพักตามวัดบ้าง แล้วอัพเดทในพันทิปรายวัน เคยอ่านกระ,https://pantip.com/topic/40524114,"Tue, 16 Feb 2021 11:47:38 +0700"
354,การตรวจของโรงพยาบาลกรุงไทย??,เรื่องมันจะยาวหน่อยนะครับ คือเมื่อวันอาทิตย์แรกของเดือนกุมภาผมได้ไปหาหมอที่โรงพยาบาลกรุงไทยตรงปากเกร็ดผมไปถึงประมาณ 10:40 ได้เรียกตรวจตอนประมาณเที่ยงครึ่งพอเข้าไปผมก็บอกหมอว่าผมคันหลังมือมีผื่นขึ้นน่า,https://pantip.com/topic/40524117,"Tue, 16 Feb 2021 11:49:28 +0700"
355,EPG-รู้น่ะว่าแอบปั่นมาเรื่อยๆจาก5บาทกว่าขึ้นตลอดเลย5555555555555,เป้าหมายใกล้ถึงแล้วๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆ,https://pantip.com/topic/40524116,"Tue, 16 Feb 2021 11:49:21 +0700"
356,เปลี่ยนจากชื่อเป็นลายเซ็นใน Book bank ได้ไหมคะ,ถ้าสมุดเราหมดพอดี เราเอาสมุดไปขึ้นเล่มไหม เราวสามารถเซ็นไปเลยได้ไหมคะ,https://pantip.com/topic/40524115,"Tue, 16 Feb 2021 11:47:53 +0700"
357,ขอคืนค่าจองมือถือจาก true รอ 60 วันทำการ,ที่อื่นมีนานกว่านี้หรือเปล่าครับ true เนี้ยบริษัทเอกชนระดับโลกหรือระดับ อบต. ถึงได้ทำงานช้าขนาดนี้ 60 วันทำการไม่รวมเสาร์-อาทิตย์ และวันหยุดราชการด้วย,https://pantip.com/topic/40524119,"Tue, 16 Feb 2021 11:49:36 +0700"
358,ขอข้อมูลที่ดินเพื่อประกอบการซื้อขาย ต้องติดฝ่ายไหนค่ะ,ขอข้อมูลที่ดินเพื่อประกอบการซื้อขาย ต้องติดฝ่ายไหนค่ะ รบกวนแนะนำหน่อยค่ะ,https://pantip.com/topic/40524118,"Tue, 16 Feb 2021 11:49:34 +0700"
359,เจ้า DELTA ทำอะไรไว้มื้อวานออกมารับผิดชอบหน่อย,เจ้า DELTA ทำอะไรไว้มื้อวานออกมารับผิดชอบหน่อย,https://pantip.com/topic/40524123,"Tue, 16 Feb 2021 11:50:25 +0700"
360,จากที่ดูตอนจบ MR. queen เราคิดว่าการที่เชฟไปเข้าร่างพระมเหสีได้จะต้องมีความสัมพันธ์กันทางวิญญาณ,จากที่ดูตอนจบ MR. queen เราคิดว่าการที่เชฟไปเข้าร่างพระมเหสีได้จะต้องมีความสัมพันธ์กันทางวิญญาณ ถ้าสังเกตดีๆ ทำไมเชฟ จึงต้องไปเข้าร่างพระมเหสีตอนที่ตัวเองโคม่า เพราะว่า ต้องมีความสัมพันธ์เชื่อมโยงกันแ,https://pantip.com/topic/40524122,"Tue, 16 Feb 2021 11:50:24 +0700"
361,ช่วยคิด ออกแบบProject หน่อยค่ะ,เริ่มเลยนะคะ เรียนวิชาภาษาอังกฤษเพื่อการแสดง อาจารย์ให้ทำProject เดี่ยว เป็นคนชอบเต้น เลยเลือกจะแสดงเกี่ยวกับการเต้น แต่ไม่รู้จะเต้นจะแสดงยังไงให้ว้าว หรือเต้นบอกเล่าเกี่ยวกับเรื่องราวต่างๆ ช่วยเพิ่มเ,https://pantip.com/topic/40524121,"Tue, 16 Feb 2021 11:50:22 +0700"
362,ใครเคยเเท้งบ้างคะ แล้วหลังเเท้งสมบูรณ์ ยังมีเลือดออกมั้ย,ตาใหัวข้อเรื่องเลยค่ะ อยากรู้ว่าแท้งสมบูรณ์มีลักษณะอย่างไร,https://pantip.com/topic/40524120,"Tue, 16 Feb 2021 11:49:41 +0700"
363,ทำอย่างไร เมื่อความรู้สึกของเราไม่เท่ากัน,ผมกับแฟนคบกันได้ สามเดือน เจอกันจากเฟสบุ้ค แรก ๆ ก็เหมือนคู่ทั่วไป มีความหวานมีความสุข แต่เราสองคนอยู่ไกลกันค่อนข้างมาก ประกอบกับการเดินทางที่ค่อนข้างยากในช่วง COVID 19 สายการบินก็มีน้อย ส่วนตัวไม่ชอบ,https://pantip.com/topic/40524124,"Tue, 16 Feb 2021 11:50:43 +0700"
364,H***o*   เอเจนซี่ศึกษาต่อต่างประเทศ,Conselor​ไม่โปรค่ะ​ พอดีมีเหตุจำเป็นต้องเปลี่ยน​conselor​เพราะคนเก่าลาออกไปแต่งงาน​ ข้อมูล​ที่เคยคุย​ เคยส่งสมัครก้ตกหล่น​. คนใหม่ก้ให้ข้อมูล​ไม่ตรงกับคนเก่าเลยสักนิดเดียว​ และไม่ใส่ใจดีเทลเลย เราทักไ,https://pantip.com/topic/40524129,"Tue, 16 Feb 2021 11:53:14 +0700"
365,มือถือรองรับ 5G ราคาต่ำสุดมีรุ่นไหนบ้างครับ?,ขอเป็นแอนดรอยใช้ 5G ของ True หรือ AIS ก็ได้ งบประมาน 5000-7000 พอจะมีบ้างไหมครับ,https://pantip.com/topic/40524128,"Tue, 16 Feb 2021 11:52:46 +0700"
366,"หนังเก่าเล่าใหม่ 168: Scott Pilgrim vs. the World (Edgar Wright, 2010) รีวิวโดย MDC","หนังเก่าเล่าใหม่ 168: Scott Pilgrim vs. the World (Edgar Wright, 2010) ต้องยอมรับโดยทั่วกันว่า Scott Pilgrim vs. the World คือภาพยนตร์ที่มีความแหวกแนวไม่เหมือนใคร ถ้าชอบคือชอบไปเลย ถ้าเกลียดคือเกลียดไ",https://pantip.com/topic/40524127,"Tue, 16 Feb 2021 11:52:00 +0700"
367,น้องอ้อไม่ขึ้นไม่ลงแช่อยู่ตรงนี้เพื่ออะไร,,https://pantip.com/topic/40524126,"Tue, 16 Feb 2021 11:51:05 +0700"
368,กล้อง Nubwo nwc-560 เปิดใน line PC ไม่ได้,สอบถามการตั้งค่า กล้อง Nubwo nwc-560 เปิดใน line PC ไม่ได้ครับ กล้องในตัวของ Note Book ใช้งานได้ปกติครับ แต่โปรแกรมอื่นๆ FB/Google meet (ผ่าน google chrome) เปิดได้ปกติ windows 10 และใช้ Line App ครับ,https://pantip.com/topic/40524125,"Tue, 16 Feb 2021 11:51:02 +0700"
369,ซักเสื้อบอดีโกลฟแล้วเป็นคราบ,ขอสอบถามผู้รู้หน่อยค่ะ คือเราซักเสื้อบอดี้โกลฟแล้วอยู่ๅมันก็เกิดคราบขึ้น (ก่อนซักไม่มี) เราไม่ได้ซักร่วมกับตัวอื่นค่ะ ซึ่งโอกาสที่สีผ้าเสื้ออื่นตกใส่ก็ไม่ใช่ พอซักเสร็จตากแห้งแล้วมันเป็นจุดๆเหมือนขี้น,https://pantip.com/topic/40524131,"Tue, 16 Feb 2021 11:54:59 +0700"
370,สอบถามผู้รู้เรื่องแท่งไฟNctค่ะ,คือว่า ซื้อแท่งไฟมา ตอนเปิดแรกๆน้องปกติดีค่ะ เปิดเป็นสีเขียว พอหลายวันมา เปิดแล้วทำไมน้องเป็นสีแดงคะ วันดีคืนดี น้องสลับสีมั่วเลยค่ะ มีทั้งแดงเหลือเชียว น้องเป็นอะไรคะ พอมีวิธีแก้มั้ย,https://pantip.com/topic/40524130,"Tue, 16 Feb 2021 11:54:53 +0700"
371,เราชนะ ค้นหาร้านค้ายาก,เข้าไปค้นหาร้านค้าที่ร่วมโครงการยากจัง เลือกจังหวัด เลือกประเภทร้านค้าแล้ว แต่ประเด็นมันอยู่ตรงที่ มันยุ่งยากตรง พอเราเข้าไปดูร้านค้าแล้ว พอ back กลับไป มันกลับไปหน้าแรกเลย แล้วต้องเลื่อนไปตรงเพิ่มเติ,https://pantip.com/topic/40524132,"Tue, 16 Feb 2021 11:55:03 +0700"
372,GPS ติดตามรถ ไม่มีรายเดือน ( ใช้งานจริงมันจะ OK ) ไหมคะ ?,'' GPS ติดตามรถไม่มีรายเดือน Vs จีพีเอสติดตามรถ มีรายเดือนแบบไหนดี '' สองแบบนี้มันทำงานต่างกันมากไหม ? ถามเยอะหน่อยนะคะ จีพีเอสติดตามรถ แบบ ไม่มีรายเดือน กับพวก GPS จีพีเอสที่มีค่ารายเดือนต่างกันยังไง,https://pantip.com/topic/40524134,"Tue, 16 Feb 2021 11:56:31 +0700"
373,ผลตรวจเลือด hiv ด้วยแผ่นเจาะเลือดปลายนิ้วเจาะเองที่บ้านขึ้นสองขีด แต่ไปตรวจ 4th gen lab ผล negative,เราเป็น hemorrhoid แล้วหมอตรวจว่ามีแผลปริที่ hemorrhoid ตรงตำแหน่ง 3 นาฬิกาพอดี เราไปอ่านเจอว่า เป็น ตำแหน่ง atypical ของ anal fissure เลยไปเจาะตรวจ anti hiv ดู ซึ่งผล negative แต่เรากลัวเรื่อง window,https://pantip.com/topic/40524135,"Tue, 16 Feb 2021 11:56:33 +0700"
374,อยากเช็ครายการโอนเงินย้อนหลัง ปี 2562 ต้องทำไงครับ ของธนาคารกรุง โทรติดต่อธนาคารไม่ได้เลย สายไม่ว่างตลอด,ตอนประมาณปี 62 ยืมเงินเพื่อนมา โอนเงินคืนแล้วบางส่วน แล้วตอนนี้ จะคืนส่วนที่เหลือ แล้วก็โทรแจ้งด้วยพร้อมกับส่งสลิปให้ด้วย(ตอนนนั้นเพื่อนกำลังเมา)แล้วผมก็จดบันทึกไว้ แล้วเพื่อนก็บอกว่า ยังไม่ได้คืนให้ส,https://pantip.com/topic/40524140,"Tue, 16 Feb 2021 12:01:22 +0700"
375,ไม่มีบัญชีธนาคารกรุงไทยที่สมัครเราชนะได้รึไหม..,ถ้าเราไม่มีบัญชีธนาคารกรุงไทย เราจะสมัครเราชนะได้รึไหมครับ..,https://pantip.com/topic/40524138,"Tue, 16 Feb 2021 12:00:19 +0700"
376,ขอแชร์ความคิดเห็นเกี่ยวกับ Mental illness ของ BRITNEY SPEARS,สิ่งที่อยากบอก คือคุณเชื่อไหมว่า Conservatorship ทำให้คนคิดว่าบริทนีย์ สเปียร์ส เธอมีความผิดปกติทางจิต เพราะถ้าปกติจะต้องมา conservatorship เหรอ เค้าตัดสินมาแล้ว มันก็น่าจะ มีบางอย่างที่ไม่ปกติ อันนี้,https://pantip.com/topic/40524137,"Tue, 16 Feb 2021 11:58:55 +0700"
377,เครื่องกลึงพระสวย ๆ แบบนี้เรียกว่าเครื่องอะไร หาได้ที่ไหน ราคาเท่าไหร่ครับ,https://www.facebook.com/100007384050455/videos/2805994672989974 เจอมาในเฟสนะครับ เครื่องกลึงแบบมีกลึงกะละได้ด้วยครับ,https://pantip.com/topic/40524136,"Tue, 16 Feb 2021 11:58:05 +0700"
378,เรตติ้งละครช่อง7 ประจำวันที่15 ก.พ. 64,ทะเลลวงขึ้นตามความสนุก วันนี้ขอให้เข้มข้นขึ้นไปอีกจ้า กำนันหญิง อยากให้การดำเนินเรื่องสนุกเหมือนช่วงแรกๆค่ะ แต่ขอเป็นกำลังใจให้แล้วกัน ยังดูต่อค่ะ,https://pantip.com/topic/40524143,"Tue, 16 Feb 2021 12:02:32 +0700"
379,รีวิว บ้านพักพูลวิลล่าแสนสงบ ปราณบุรี Relax Pool Villa,สวัสดีค่าทุกคน วันหยุดยาวที่ผ่านมา เราได้มีโอกาศไปเที่ยว ปราณบุรี แล้วไปเจอที่พักสไตล์พูลวิลล่า ที่บรรยากาศค่อนข้างดี เงียบสงบ เหมาะสำหรับใครที่ต้องการไปพักผ่อนกับครอบครัว เพื่อนๆ แบบไปหลายๆ คน เราขอแ,https://pantip.com/topic/40524142,"Tue, 16 Feb 2021 12:01:28 +0700"
380,ผ่าตัดถุงน้ำดี ตัดถุงน้ำดีออก,ตัดไปสองอาทิต&quot;กว่าแล้ว ทรมานอีกแบบที่ไม่เคยเป็นเลยค่ะ มีลมจุกๆวิ่งในท้องแบบเสียดแรงมาก...จะแบบนี้นานมั้ย..,https://pantip.com/topic/40524141,"Tue, 16 Feb 2021 12:01:24 +0700"
381,[ Teaser ]​BNK48 Music Box 2 : Love Lessons ปรากฎการณ์แห่งรัก,เตรียมพบกับไลฟ์ที่จะทำให้ใจคุณสั่นไหว ด้วยบทเพลงเพราะ ๆ จากเหล่าสมาชิก BNK48 BNK48 Music Box 2 : Love Lessons ปรากฎการณ์แห่งรัก 19 กุมภาพันธ์นี้ เวลา 18:00 น. เป็นต้นไป #BNK48 #BNK48MusicBox2 #ปรากฏกา,https://pantip.com/topic/40524144,"Tue, 16 Feb 2021 12:02:39 +0700"
382,อยากให้ช่องคลอดกระชับ แบบไม่ผ่าตัด มีวิธีไหนบ้างคะ,ขอสอบถามหน่อยค่ะ คุณแม่ที่คลอดเองแบบธรรมชาติ กว่าช่องคลอดจะกลับมาเป็นแบบเดิมนานไหมคะ แล้วถ้าอยากให้ช่องคลอดกระชับเร็วขึ้น พอจะมีวิธีไหนบ้าง พอดีกำลังกังวลและเครียดอยู่ค่ะ ไม่รู้ว่าพอจะทำอย่างไรได้บ้าง,https://pantip.com/topic/40524149,"Tue, 16 Feb 2021 12:05:55 +0700"
383,บริษัทเอกชนส่งของจากต่างประเทศ,อยากสอบถามว่าบริษัทขนส่งนี้มีจริงๆไม? วอนผู้สั่งของหรือส่งของจากต่างประเทศบ่อยๆตอนหน่อยนะคะ,https://pantip.com/topic/40524148,"Tue, 16 Feb 2021 12:04:50 +0700"
384,19 นี้เตรียมพบกับ Music Box2 : LoveLessons,เตรียมพบกับไลฟ์ที่จะทำให้ใจคุณสั่นไหว ด้วยบทเพลงเพราะ ๆ จากเหล่าสมาชิก BNK48 BNK48 Music Box 2 : Love Lessons ปรากฎการณ์แห่งรัก 19 กุมภาพันธ์นี้ เวลา 18:00 น. เป็นต้นไป #BNK48 #BNK48MusicBox2 #ปรากฏกา,https://pantip.com/topic/40524147,"Tue, 16 Feb 2021 12:04:28 +0700"
385,ตามหาเว็บตูนที่เป็นคู่ญญ.ค่ะ,เราเคยอ่านเว็บตูนเรื่องหนึ่งที่เป็นคู่หญิงรักหญิงค่ะ เเล้วจำได้ประมาณว่า ทั้งคู่มาจากรร.ที่ต่างกัน เเงงงจำได้เเค่นี้ ช่วยหน่อยค่ะ;-;,https://pantip.com/topic/40524146,"Tue, 16 Feb 2021 12:04:25 +0700"
386,ตัวอย่าง BNK48 Music Box 2 : Love Lessons ปรากฎการณ์แห่งรัก,เตรียมพบกับไลฟ์ที่จะทำให้ใจคุณสั่นไหว ด้วยบทเพลงเพราะ ๆ จากเหล่าสมาชิก BNK48 BNK48 Music Box 2 : Love Lessons ปรากฎการณ์แห่งรัก 19 กุมภาพันธ์นี้ เวลา 18:00 น. เป็นต้นไป https://fb.watch/3H2SWLs4hm/,https://pantip.com/topic/40524145,"Tue, 16 Feb 2021 12:02:50 +0700"
387,เปลี่ยนชื่อให้เข้ากับนามสกุล,พอดีเพิ่งจดทะเบียนสมรส สามีอยากให้เปลี่ยนไปใช้นามสกุลของเค้า แต่พอเราลองเอาชื่อปัจจุบัน+กับนามสกุลแล้ว ไม่ดีเลยคะ จึงอยากเปลี่ยนชื่อ ใครมีอาจารย์ดีๆแนะนำบ้างมั้ย อยากให้เปลี่ยนแล้วเสริมดวงตัวเองและครอ,https://pantip.com/topic/40524150,"Tue, 16 Feb 2021 12:06:54 +0700"
388,"""คล็อปป์"" ปัดข่าวลือสละเก้าอี้หรือถูกไล่ออก ลั่นยังไม่ถึงเวลาพักงาน",ปกติข่าวลือมักจะมาก่อนข่าวจริงนะ ถ้าขนาดคลอปปยังต้องออกมาพูด แสดงว่ามันคงมีมูล ก็ระวังๆไว้ด้วยก็ดีนะครับ เตรียม resume เผื่อไว้ก็ไม่เลวนะครับ **********************************************************,https://pantip.com/topic/40524152,"Tue, 16 Feb 2021 12:08:23 +0700"
389,การนับแบบนี้แทรกยังไงหรอครับ,คือนึกภาพไม่ออกหาคลิปโจทย์ก็ไม่มี รบกวนหน่อยครับ คืออยากทราบวิธีคิดอ่ะครับ,https://pantip.com/topic/40524153,"Tue, 16 Feb 2021 12:08:39 +0700"
390,ที่เปิดขวดไวน์อัตโนมัติ ใช้งานง่าย แค่ปลายนิ้ว,สวัสดีกันอีกครั้งนะคะ รอบนี้มาเอาใจสายดื่มกันนิดนึงกับเครื่องเปิดไวน์อัตโนมัติ กับ “Pando Electric Wine Opener” การใช้งานจะเป็นอย่างไร ง่ายแค่ไหนลองมาดูกันค่ะ ข้อมูลสเปคต่าง ๆ ค่ะ - แรงดันไฟฟ้า / กำลั,https://pantip.com/topic/40524154,"Tue, 16 Feb 2021 12:09:09 +0700"
